Codigo; Nome; Email; Data; Cargo; Salario
18502;Leonardo Barros;joao-miguelfarias@example.org;2002-01-02;Analista;7477.87;
18503;Stephany Cardoso;aragaocaue@example.com;2000-03-04;Gerente;5403.99;
18504;Igor Moraes;ramosagatha@example.net;1996-10-13;Diretor;8770.41;
18505;Luiz Henrique da Luz;nina71@example.com;2008-05-10;Analista;6419.94;
18506;André Alves;jesuseduardo@example.com;2016-10-21;Analista;8788.2;
18507;Bárbara Rocha;maria-juliamonteiro@example.org;1997-03-15;Analista;6197.17;
18508;Raul Farias;bernardosouza@example.net;2010-12-16;Gerente;5968.32;
18509;Helena Costa;luiz-miguel59@example.org;2006-06-16;Diretor;7715.20;
18510;Marina Farias;da-motaalice@example.net;2016-01-05;Gerente;6085.91;
18511;Arthur Gonçalves;joao-lucasdas-neves@example.com;2001-12-22;Analista;8444.49;
18512;Mirella Ribeiro;milenaalmeida@example.org;2016-11-27;Gerente;6474.68;
18513;Caio Silva;bramos@example.org;1998-11-01;Diretor;7733.20;
18514;Stephany Gonçalves;freitasana-vitoria@example.com;2011-07-11;Analista;6478.8;
18515;Luana Mendes;bnascimento@example.org;2009-03-22;Gerente;8060.96;
18516;Nathan Silveira;correialarissa@example.net;2012-03-12;Gerente;9368.77;
18517;João Felipe Rocha;samuel96@example.org;1995-04-19;Diretor;5485.10;
18518;João Lucas Lopes;nascimentojulia@example.com;2012-07-10;Analista;5339.38;
18519;Isaac Novaes;benicio84@example.net;2007-01-09;Gerente;5803.94;
18520;Noah Fernandes;isabellynascimento@example.com;2016-04-29;Diretor;8560.8;
18521;Ana Moura;peixotomariane@example.net;1997-06-07;Analista;6489.21;
18522;João Castro;pedro-miguel72@example.net;2014-09-22;Gerente;8973.93;
18523;Clarice Campos;otavio45@example.com;2008-09-28;Diretor;9414.75;
18524;Luiza da Cunha;vianaenzo@example.com;2013-07-27;Diretor;6754.21;
18525;Rafael Castro;da-luzemanuel@example.net;2011-12-17;Diretor;9723.96;
18526;Enzo Gabriel Cardoso;hda-rocha@example.com;1997-10-08;Analista;7563.87;
18527;Pedro Miguel da Cruz;rafaela13@example.net;2019-08-22;Analista;7434.10;
18528;Emanuelly Ramos;eloah06@example.org;2019-05-01;Gerente;7678.98;
18529;Francisco Ramos;leonardopinto@example.com;2015-11-12;Analista;6097.47;
18530;Eduardo Pereira;santoselisa@example.net;2016-09-11;Diretor;6909.68;
18531;Fernanda Freitas;bernardorezende@example.net;2017-02-21;Gerente;6412.56;
18532;Rodrigo Ferreira;mda-rocha@example.org;2015-04-29;Gerente;6692.21;
18533;Caroline Santos;maria-juliada-mata@example.org;2007-02-05;Gerente;8427.45;
18534;Maitê Moura;fariasmelissa@example.net;2000-12-16;Diretor;9746.6;
18535;Enrico das Neves;joana86@example.com;2002-05-29;Gerente;7773.73;
18536;Daniel Lopes;fernandesgustavo-henrique@example.net;2014-09-17;Diretor;7756.25;
18537;Miguel Jesus;milenada-mota@example.net;2002-07-02;Analista;5509.29;
18538;Vicente Jesus;clararezende@example.org;1998-02-22;Gerente;9822.15;
18539;Milena Pinto;arthurlima@example.org;2020-10-14;Gerente;9916.30;
18540;Davi Cavalcanti;ana-clara40@example.com;2001-05-13;Gerente;6947.44;
18541;Eduardo da Cruz;da-pazluiz-felipe@example.net;2017-06-18;Gerente;6587.60;
18542;Eduarda Campos;mcosta@example.com;2004-04-22;Gerente;6105.21;
18543;Kamilly Freitas;dsilva@example.org;2007-02-14;Analista;5042.4;
18544;Daniel Vieira;umoura@example.net;1999-08-21;Diretor;7649.45;
18545;Marina Castro;limahenrique@example.net;2009-01-26;Gerente;9442.50;
18546;Nina Ferreira;henrique19@example.net;2012-05-15;Diretor;5319.31;
18547;Vitor Hugo Teixeira;silveiradavi-lucca@example.net;2020-09-02;Analista;5113.8;
18548;Julia Monteiro;nicolecardoso@example.net;2019-12-29;Gerente;5676.8;
18549;Gabrielly Campos;da-luzevelyn@example.com;2004-04-21;Analista;8021.8;
18550;Giovanna Ferreira;yasminsilveira@example.net;2020-02-04;Analista;5559.77;
18551;Otávio Martins;nda-costa@example.org;1994-12-04;Analista;9771.36;
18552;Leandro Barros;maria-alicecosta@example.org;2011-04-26;Analista;7878.50;
18553;Maria Clara Araújo;livia17@example.net;2020-03-16;Gerente;5309.50;
18554;Carlos Eduardo Pereira;alanafogaca@example.net;2008-08-01;Analista;9182.20;
18555;Levi Campos;upeixoto@example.net;2007-08-20;Analista;6068.87;
18556;Juan Barros;da-cunhaleonardo@example.org;2010-06-08;Gerente;6588.70;
18557;Sarah Melo;thiagodias@example.net;2004-02-28;Diretor;9277.66;
18558;Pedro Miguel Souza;aragaoana-livia@example.org;2007-06-15;Diretor;9256.2;
18559;Gustavo Henrique Aragão;wmoreira@example.com;2007-04-24;Analista;9077.3;
18560;Gustavo Henrique Castro;das-nevesana-julia@example.com;2005-04-13;Diretor;6447.67;
18561;Lívia Fernandes;portobryan@example.com;2020-12-16;Analista;9686.53;
18562;Ana Júlia Aragão;dramos@example.com;1999-03-20;Analista;7035.93;
18563;Emanuella Viana;igorsouza@example.org;1996-10-08;Diretor;9804.8;
18564;João Miguel Vieira;portovicente@example.com;2009-02-25;Analista;9557.2;
18565;Stephany da Rosa;plima@example.com;2000-03-01;Diretor;6038.74;
18566;Maria Viana;araujoemanuel@example.net;2016-07-26;Analista;9600.86;
18567;Eduarda Araújo;joao-guilhermepires@example.com;1998-07-22;Analista;8314.16;
18568;Kamilly Almeida;goncalvescecilia@example.com;1998-04-05;Analista;9895.87;
18569;Gustavo Aragão;fariaslarissa@example.net;2004-06-23;Gerente;9332.2;
18570;Sophia Peixoto;noahmelo@example.org;2011-10-26;Gerente;7912.50;
18571;Yuri Araújo;cda-mata@example.com;2009-05-09;Gerente;5151.38;
18572;Carlos Eduardo Ferreira;milenada-paz@example.net;2001-03-08;Analista;6779.78;
18573;Júlia Peixoto;vitor-hugoalmeida@example.com;1998-12-10;Diretor;8023.25;
18574;Rafaela Mendes;elisasilva@example.net;1993-06-28;Diretor;9367.88;
18575;Matheus Viana;caldeiraana-clara@example.com;2018-05-03;Analista;8862.96;
18576;João Guilherme da Costa;calebealmeida@example.org;1996-02-24;Diretor;6179.21;
18577;Cecília Rezende;salmeida@example.com;2021-04-24;Diretor;6520.21;
18578;João Lucas Barbosa;mcunha@example.org;1999-04-29;Gerente;7764.18;
18579;Ana Júlia Castro;sporto@example.com;1994-09-13;Gerente;8033.77;
18580;Gustavo Henrique Aragão;danielapeixoto@example.com;2016-10-24;Gerente;9237.94;
18581;Theo da Paz;carvalhovicente@example.net;1994-05-21;Analista;9760.47;
18582;Pedro Lucas Novaes;santosvitoria@example.org;1996-05-12;Diretor;6611.90;
18583;Pedro da Costa;ufogaca@example.org;2003-08-09;Diretor;7642.75;
18584;João da Costa;ccunha@example.org;2017-10-11;Analista;9504.35;
18585;João Pedro Ramos;pda-conceicao@example.net;2005-05-17;Diretor;5286.53;
18586;Emanuel Lopes;silveiraisabel@example.org;2011-04-09;Analista;9661.58;
18587;Sophie Rodrigues;luanada-cruz@example.org;2007-07-13;Diretor;6612.95;
18588;Gabriel Gomes;julia59@example.net;2018-04-22;Diretor;6621.78;
18589;Raquel Caldeira;jcosta@example.net;1997-03-19;Gerente;7603.16;
18590;Helena Nogueira;pedro33@example.com;2014-05-02;Gerente;7958.77;
18591;Ana Gomes;leonardo05@example.com;2011-07-29;Gerente;9437.35;
18592;Luiz Fernando Costa;nascimentofernando@example.com;2012-11-19;Gerente;9467.26;
18593;Bernardo da Costa;maria-sophiaporto@example.org;2009-07-09;Gerente;8623.36;
18594;Ian Gonçalves;da-motafelipe@example.com;1993-01-28;Gerente;7760.62;
18595;Luna Barbosa;leonardoda-conceicao@example.org;2019-05-04;Analista;8453.4;
18596;Natália da Conceição;marianemendes@example.net;1998-02-04;Diretor;6517.15;
18597;Enzo Gabriel Caldeira;caue00@example.net;2010-03-14;Analista;6762.42;
18598;Rodrigo Azevedo;maria-sophiada-rocha@example.org;2014-03-11;Analista;6810.63;
18599;Nicole Pinto;vitor-gabriel08@example.com;1996-05-04;Gerente;5453.45;
18600;Thomas Silva;jvieira@example.org;1998-08-31;Gerente;8461.3;
18601;Ana Lívia Cardoso;cardosoleticia@example.com;1994-11-13;Gerente;6875.78;
18602;Sophia da Rosa;isales@example.net;2008-06-19;Gerente;5886.86;
18603;Joaquim Gomes;caiobarbosa@example.org;2009-06-28;Diretor;6353.82;
18604;Luiz Gustavo Freitas;da-costathomas@example.net;2006-06-17;Analista;8097.68;
18605;Heloísa Farias;olivia93@example.com;1997-04-24;Gerente;6027.37;
18606;Raul Cardoso;erezende@example.com;2010-12-26;Analista;7021.50;
18607;Joana da Paz;lopesandre@example.com;2021-09-29;Gerente;8079.85;
18608;João Lucas Gomes;carlos-eduardocunha@example.net;2008-04-05;Diretor;9079.49;
18609;Eduardo Barros;ana-juliacosta@example.net;2005-02-05;Diretor;9417.94;
18610;Nathan Farias;maria-claracavalcanti@example.com;1999-01-10;Diretor;9940.37;
18611;Bianca Farias;ana-laura52@example.net;2018-05-20;Gerente;5695.71;
18612;Nicole Ramos;eloahsales@example.net;2005-12-25;Diretor;5224.86;
18613;Kamilly Rezende;luiz-henrique79@example.net;1997-05-28;Gerente;9949.60;
18614;Isabella Martins;ida-mata@example.org;2001-09-11;Gerente;8357.0;
18615;Eduarda Campos;ceciliapinto@example.net;2019-06-09;Diretor;9191.67;
18616;Julia Pires;manuelada-paz@example.org;2000-03-09;Diretor;8962.83;
18617;Anthony Nascimento;xda-rocha@example.com;2022-06-09;Analista;7464.67;
18618;Catarina Silveira;meloclara@example.net;2007-12-24;Gerente;9087.29;
18619;Gabriel da Cunha;benjamin10@example.com;1999-04-11;Analista;5039.21;
18620;André Almeida;luanasales@example.org;2016-11-02;Gerente;9160.44;
18621;Lucas Gabriel Jesus;andre25@example.com;2013-02-13;Diretor;7132.64;
18622;Yasmin da Cruz;dlopes@example.net;1997-09-02;Gerente;6887.20;
18623;Eduarda Nascimento;isaac87@example.net;2008-04-14;Diretor;8936.33;
18624;Maria Alice Vieira;kamilly54@example.net;2007-01-08;Diretor;9577.46;
18625;Maria Vitória Ferreira;catarinacosta@example.org;2017-11-06;Diretor;8140.4;
18626;Luiz Henrique Caldeira;pedro-miguel31@example.org;2003-10-19;Gerente;7037.72;
18627;Mirella Gonçalves;jda-rocha@example.org;2005-09-16;Gerente;6794.27;
18628;Kevin Fogaça;campostheo@example.org;2013-12-05;Gerente;5643.25;
18629;Isis Almeida;silveiradanilo@example.org;2011-12-19;Analista;6206.92;
18630;Fernanda da Costa;rpereira@example.net;2009-10-25;Gerente;9153.37;
18631;Bárbara Freitas;vicentealmeida@example.org;2015-04-08;Gerente;9460.64;
18632;Esther Cavalcanti;xteixeira@example.net;1993-01-11;Analista;6911.36;
18633;Nathan da Rocha;barrossamuel@example.org;2008-07-07;Analista;7249.51;
18634;Natália Souza;zmoraes@example.net;1997-09-06;Analista;9937.44;
18635;Joana Cardoso;benjaminbarros@example.com;2006-07-20;Diretor;7009.62;
18636;Isabel da Cunha;da-costavitoria@example.org;2012-10-14;Diretor;9935.24;
18637;Marcelo da Cruz;correiaana-julia@example.com;2010-08-20;Gerente;8797.77;
18638;Enzo da Cunha;ramosana-carolina@example.net;1997-06-07;Gerente;9716.51;
18639;Ryan da Cunha;wmonteiro@example.org;2007-06-09;Diretor;7006.77;
18640;Marina Pereira;moraesdiogo@example.net;2017-04-14;Diretor;9388.68;
18641;Pedro Miguel da Costa;stephanysantos@example.org;2002-10-02;Gerente;8680.67;
18642;Brenda Barbosa;heitormoura@example.com;2016-09-27;Analista;6838.74;
18643;Ana Clara Lopes;oramos@example.org;2007-12-26;Diretor;5908.40;
18644;Giovanna Cavalcanti;da-rosajulia@example.org;2005-05-31;Diretor;7697.50;
18645;Raul Silveira;aragaovinicius@example.org;2018-07-01;Analista;7307.9;
18646;Raquel Sales;tvieira@example.com;2000-06-25;Analista;6205.51;
18647;Davi Luiz Dias;valentinacunha@example.org;2012-10-20;Gerente;9387.35;
18648;Nathan da Cunha;bcardoso@example.com;2001-09-22;Analista;9022.81;
18649;Miguel Castro;ribeiromaria-eduarda@example.org;1997-08-01;Diretor;6778.83;
18650;Nina Fernandes;uda-rosa@example.com;2010-02-21;Analista;5182.42;
18651;João Miguel Moraes;brendateixeira@example.org;2016-04-22;Gerente;5249.4;
18652;Lara Nunes;qsantos@example.com;2016-05-12;Diretor;7162.3;
18653;Emanuel da Mota;silveiralivia@example.com;2013-12-26;Diretor;8499.23;
18654;Stephany Araújo;gustavo-henrique50@example.com;2018-12-09;Diretor;5374.60;
18655;Sarah Novaes;silveirasophia@example.com;2013-07-22;Analista;9833.29;
18656;Cecília Vieira;fogacastella@example.org;2014-10-30;Diretor;6569.14;
18657;Stephany Gomes;elisa81@example.com;2012-05-18;Analista;7007.23;
18658;Ana Vitória das Neves;pedro-henriquearagao@example.com;2004-06-16;Analista;9657.85;
18659;Lorena da Cunha;camila31@example.org;2008-07-01;Gerente;9678.22;
18660;Maitê da Mata;beatrizoliveira@example.com;2022-05-28;Analista;8623.35;
18661;Theo Correia;ana-julia61@example.org;2022-06-19;Gerente;7320.72;
18662;Bárbara da Mota;moreiramaria-cecilia@example.org;2013-10-07;Analista;7617.22;
18663;Amanda Ribeiro;hlima@example.org;1996-08-27;Analista;7343.22;
18664;Beatriz Dias;luiz-henriquenovaes@example.com;1996-07-31;Analista;9993.85;
18665;Maria Pereira;augustolima@example.org;2017-09-16;Analista;6852.90;
18666;Pedro Pires;aragaomaria-cecilia@example.com;2004-03-17;Diretor;8187.83;
18667;Pedro Henrique da Cunha;moreirayasmin@example.com;2001-05-09;Diretor;6518.18;
18668;Maria Alice Costela;caueda-rosa@example.net;2007-03-09;Analista;9275.59;
18669;Kamilly Alves;marina43@example.net;2014-04-16;Analista;7319.93;
18670;Raquel Carvalho;ilopes@example.com;2015-09-03;Diretor;9517.5;
18671;Renan Moraes;diogo45@example.net;1996-03-27;Diretor;7409.30;
18672;Marcela Monteiro;yviana@example.net;2022-03-27;Gerente;6434.96;
18673;Luna Costela;bernardorezende@example.net;2002-01-02;Diretor;7867.44;
18674;Antônio Melo;emanuella19@example.net;1992-10-22;Diretor;9858.68;
18675;João Gabriel da Mata;diogodas-neves@example.net;2014-06-26;Diretor;5074.74;
18676;Alana da Mota;irodrigues@example.com;2019-12-03;Gerente;7723.98;
18677;Marcos Vinicius Jesus;pedro-lucaspeixoto@example.org;2013-11-24;Analista;8076.86;
18678;Yuri Rezende;augusto30@example.org;2012-03-15;Analista;5812.72;
18679;Larissa Costela;luana70@example.org;2018-10-11;Diretor;5149.96;
18680;Eloah Costela;moreiraana-laura@example.com;2012-07-28;Gerente;9395.53;
18681;Raul Gonçalves;diogo75@example.net;2017-11-30;Analista;6520.82;
18682;Luiz Miguel Nascimento;teixeiraenrico@example.net;2009-12-08;Gerente;6003.20;
18683;Maria Luiza Ribeiro;lsilveira@example.org;2008-05-12;Analista;5720.9;
18684;Enrico Nogueira;qpinto@example.org;2011-05-07;Gerente;5690.92;
18685;Sophie Duarte;pereiragiovanna@example.org;2010-02-20;Diretor;6575.42;
18686;Mariane Melo;ana-juliarodrigues@example.net;2018-04-22;Analista;8871.2;
18687;Ana Vitória Araújo;mendesvicente@example.com;2014-02-10;Diretor;8479.27;
18688;Lorena Lima;correiapedro@example.net;2021-12-21;Diretor;9828.97;
18689;Lavínia Jesus;nathan03@example.org;2010-03-23;Gerente;9650.59;
18690;Emanuel Mendes;brenopires@example.net;2000-01-24;Diretor;8866.27;
18691;Alexandre Nunes;ana-livia86@example.com;2001-04-04;Gerente;5519.17;
18692;André Silva;cunhaemanuella@example.org;2005-11-09;Gerente;7541.18;
18693;Helena Moura;portoleandro@example.com;1995-07-20;Analista;5997.19;
18694;Eduardo Souza;ceciliada-conceicao@example.com;1992-12-22;Diretor;7424.12;
18695;Vitor Gabriel da Rosa;zbarbosa@example.net;2009-09-26;Gerente;8004.94;
18696;Ana Laura Farias;fernandapereira@example.org;2005-09-22;Analista;6593.32;
18697;Yago Gonçalves;mda-mota@example.com;2020-03-08;Diretor;9069.86;
18698;Joana Viana;renan47@example.net;2012-10-12;Diretor;5534.53;
18699;Evelyn Lopes;lara19@example.org;2014-01-26;Analista;5058.82;
18700;João Vitor da Mota;bruna05@example.net;1994-10-23;Diretor;9632.10;
18701;Cecília Fernandes;lopesana-julia@example.net;1996-06-07;Diretor;7588.70;
18702;Eduarda Araújo;anada-costa@example.com;1993-12-21;Analista;5163.83;
18703;Danilo Pereira;luna75@example.net;2013-11-09;Gerente;9842.49;
18704;Yasmin Cardoso;pietrocorreia@example.net;2010-07-30;Analista;8816.15;
18705;Juan Almeida;ana-claracampos@example.com;2009-04-06;Analista;5515.21;
18706;João Miguel Gonçalves;martinsrodrigo@example.org;2003-06-09;Diretor;9258.13;
18707;Sophie Novaes;rafaelcorreia@example.org;2004-11-04;Gerente;8723.19;
18708;Daniela Pires;raul19@example.com;2003-10-18;Analista;5080.4;
18709;Gabrielly Nunes;zsales@example.net;1999-09-16;Diretor;7983.45;
18710;Maitê Freitas;silveiraclarice@example.com;2009-04-22;Gerente;7747.51;
18711;Luiz Fernando da Rocha;qpereira@example.net;2001-04-11;Analista;5848.23;
18712;Enzo Gabriel Barros;caldeirarafael@example.com;2012-04-11;Diretor;8837.20;
18713;Leonardo da Paz;luizalima@example.net;2009-01-13;Analista;6189.25;
18714;Fernanda Carvalho;pereiramirella@example.com;2009-12-24;Analista;8965.1;
18715;Kevin Silveira;knovaes@example.net;2007-07-14;Diretor;7764.1;
18716;Gabriela Nunes;danielada-rosa@example.com;1992-12-02;Analista;5851.48;
18717;Maria Clara Gomes;foliveira@example.org;2018-08-22;Analista;8348.88;
18718;Isabel das Neves;pedromonteiro@example.net;2015-11-23;Analista;9517.20;
18719;Manuela Correia;benicio99@example.net;1999-08-23;Diretor;7759.36;
18720;Anthony Cavalcanti;esther34@example.com;2008-11-11;Diretor;9635.88;
18721;Luiz Felipe Campos;davi-luccasilveira@example.net;2001-02-15;Gerente;6548.47;
18722;Esther Rodrigues;dcorreia@example.net;2009-05-30;Analista;9183.62;
18723;Laura da Conceição;lmoraes@example.org;2006-06-12;Diretor;8244.67;
18724;Mariane Campos;guilherme79@example.org;2007-09-16;Gerente;8933.41;
18725;Mariana Lima;lucas73@example.org;2007-07-25;Gerente;9069.84;
18726;Catarina da Cunha;enrico54@example.org;1994-03-26;Gerente;6921.78;
18727;Kaique da Mata;diaslivia@example.com;2003-01-26;Analista;5717.31;
18728;Augusto Araújo;da-luzisabella@example.org;2009-07-04;Diretor;6973.66;
18729;Esther Silveira;melohelena@example.org;2000-03-04;Analista;6278.22;
18730;Thales Duarte;mirellabarros@example.org;2012-04-29;Analista;7167.89;
18731;Fernanda Jesus;bryanmendes@example.com;2019-03-04;Gerente;6001.3;
18732;Enzo Mendes;tgomes@example.com;1997-02-01;Analista;8747.50;
18733;Cauê Silveira;vitor-hugo91@example.org;2008-09-25;Analista;5986.63;
18734;Maysa Lopes;pereirafernando@example.com;2020-11-24;Gerente;7785.90;
18735;Nicole da Mota;alicia92@example.org;1999-08-02;Gerente;5704.99;
18736;Daniela Correia;wda-rosa@example.com;2012-08-18;Analista;6502.6;
18737;Isis Freitas;ngoncalves@example.org;2005-07-22;Analista;5036.69;
18738;Sophie Pires;diogosales@example.net;1992-09-13;Gerente;6198.12;
18739;Gabriel Souza;diassabrina@example.com;1998-04-26;Gerente;9891.12;
18740;Erick da Mata;jesussophie@example.org;2012-08-19;Diretor;7416.5;
18741;Ana Sophia Pereira;mmendes@example.com;2012-08-17;Analista;8604.97;
18742;Emanuel Dias;da-conceicaomiguel@example.com;2005-04-04;Analista;7705.79;
18743;Clara Nogueira;jda-cruz@example.net;1996-03-23;Gerente;6319.21;
18744;Lavínia Martins;luiza59@example.org;2006-09-21;Gerente;8429.0;
18745;Clarice da Conceição;tda-rocha@example.net;2016-03-05;Gerente;6329.2;
18746;Lucas Gabriel Pinto;luigi18@example.net;1996-02-28;Analista;9296.85;
18747;Marcelo Costa;gustavo81@example.com;2006-08-19;Analista;9367.13;
18748;Gustavo Barros;arthur20@example.net;1994-05-10;Diretor;7465.13;
18749;Pedro Souza;henriquefogaca@example.net;2018-05-12;Diretor;6367.75;
18750;Lavínia Rodrigues;pintogiovanna@example.com;1996-09-25;Diretor;9753.35;
18751;Luigi da Conceição;henrique70@example.net;2016-01-16;Diretor;6947.43;
18752;Júlia Araújo;aragaodiogo@example.org;2011-07-19;Gerente;9757.1;
18753;Maria Cecília Pires;ymoraes@example.org;2011-05-21;Gerente;9532.38;
18754;Lara Castro;caldeirafernando@example.com;2003-05-14;Gerente;5437.82;
18755;Maria Fernanda Peixoto;lucaslopes@example.net;2011-10-21;Diretor;9581.24;
18756;Milena da Paz;leonardopereira@example.net;1993-06-24;Analista;9425.69;
18757;Breno Freitas;fnogueira@example.org;2004-12-07;Diretor;6422.12;
18758;Alexia Dias;enzo-gabriel92@example.net;2020-10-28;Gerente;7967.52;
18759;Maria Sophia Araújo;antonio68@example.com;2004-02-01;Diretor;8261.38;
18760;Valentina Teixeira;esther96@example.net;2004-12-24;Gerente;7760.66;
18761;Raquel Correia;clariceda-paz@example.net;2015-03-13;Diretor;9315.11;
18762;Julia Campos;ncardoso@example.org;2006-04-29;Diretor;8111.13;
18763;Laís Viana;bruna85@example.org;2020-04-06;Gerente;9505.23;
18764;Caroline Rezende;caua74@example.org;1997-09-18;Analista;5270.85;
18765;Luiz Miguel da Cunha;ada-rocha@example.net;2017-06-21;Diretor;8163.73;
18766;Emanuelly Teixeira;joana89@example.net;1995-10-30;Diretor;5425.18;
18767;Maria Eduarda Silva;alexiada-conceicao@example.com;2003-10-28;Analista;9830.14;
18768;Matheus Rezende;laradias@example.com;2021-02-07;Diretor;6148.39;
18769;Sofia da Rosa;xcardoso@example.com;1997-05-12;Gerente;9558.47;
18770;Valentina Castro;scaldeira@example.com;2012-01-04;Analista;6138.66;
18771;Lavínia Campos;da-motaisaac@example.net;2007-03-31;Gerente;9077.63;
18772;Caroline Souza;augusto69@example.com;2012-06-08;Gerente;5828.89;
18773;Enzo Gabriel Jesus;ferreirabenjamin@example.com;2004-08-18;Gerente;6976.90;
18774;Breno da Costa;vicente96@example.net;2000-09-17;Diretor;6005.35;
18775;Igor Moura;da-cruzluiz-gustavo@example.org;1993-04-25;Analista;9477.97;
18776;João Lucas Caldeira;dda-rocha@example.net;2020-09-05;Gerente;6028.94;
18777;Alícia Pires;renancampos@example.org;2011-10-01;Analista;7263.65;
18778;Luana Souza;alexia73@example.net;1992-12-05;Gerente;9198.9;
18779;Valentina Silveira;wnogueira@example.org;2002-01-16;Analista;5985.38;
18780;Joaquim Pinto;adas-neves@example.net;2009-09-10;Analista;7598.69;
18781;Isabel Correia;joaquimda-costa@example.com;1998-03-13;Analista;9087.71;
18782;Gabriela Rodrigues;vitoria17@example.net;1998-05-18;Diretor;7667.82;
18783;Beatriz Costa;da-motaluigi@example.com;1996-02-20;Diretor;6387.32;
18784;Mariane Teixeira;brendada-rocha@example.com;2002-01-22;Diretor;6609.78;
18785;Julia Santos;ramosdavi-lucas@example.com;1996-09-29;Diretor;5884.79;
18786;Maria Cecília Cardoso;ana97@example.com;2008-08-04;Diretor;7653.59;
18787;Diego da Rosa;andre69@example.com;1999-05-29;Analista;9399.19;
18788;Rafael da Cunha;araujoana-clara@example.org;2000-05-11;Analista;5974.63;
18789;Bárbara Nunes;barbara88@example.com;2009-01-21;Diretor;9496.14;
18790;Thiago da Conceição;felipecavalcanti@example.com;2011-05-17;Analista;8241.52;
18791;Pietra da Mota;jcarvalho@example.org;1994-11-05;Diretor;5888.56;
18792;Catarina Almeida;martinsheloisa@example.org;2013-03-17;Analista;7564.31;
18793;Henrique da Cunha;rodrigonovaes@example.com;1993-11-21;Diretor;9234.69;
18794;Murilo Vieira;xfreitas@example.org;1995-07-03;Analista;9309.49;
18795;Emilly Mendes;emoura@example.net;2002-08-31;Diretor;6803.81;
18796;Luiza da Rocha;meloluiz-fernando@example.net;2021-02-12;Diretor;5572.24;
18797;Nathan Novaes;levi40@example.com;2010-07-29;Analista;6452.77;
18798;Marcos Vinicius Oliveira;silveiramarcos-vinicius@example.org;2018-11-09;Analista;8655.11;
18799;Laís Nunes;luiz-henrique88@example.org;2008-08-13;Analista;9573.36;
18800;Luiz Henrique Alves;nicolasnovaes@example.net;2012-01-20;Gerente;5029.92;
18801;Bruno Moura;otavio59@example.org;1998-01-24;Analista;5397.94;
18802;Carlos Eduardo Moraes;emilly56@example.org;2013-09-13;Diretor;7007.43;
18803;Fernando da Cruz;monteiroleonardo@example.com;2006-03-24;Analista;9103.15;
18804;Cauã Campos;melothales@example.net;1997-07-29;Diretor;8186.41;
18805;Fernanda da Mota;nunesthiago@example.org;2002-01-23;Diretor;5438.55;
18806;Joaquim da Mata;kamillyferreira@example.org;1994-06-28;Diretor;9975.24;
18807;Benício Cardoso;ana-beatrizlopes@example.org;2000-03-16;Gerente;5301.11;
18808;Bernardo Ribeiro;duarteana-livia@example.com;2001-08-30;Analista;9424.60;
18809;Lucas Nogueira;tdas-neves@example.net;2019-02-20;Gerente;5812.17;
18810;Mirella Barros;goncalvesmaysa@example.net;1992-12-18;Diretor;9988.7;
18811;Noah das Neves;cardosokevin@example.net;1999-06-19;Diretor;6364.93;
18812;Laura Gomes;fpires@example.org;2021-06-19;Gerente;9619.76;
18813;Sophie Freitas;yrodrigues@example.net;2014-05-25;Analista;9437.99;
18814;Anthony da Conceição;rebecacarvalho@example.com;2010-03-09;Analista;5952.81;
18815;Isis das Neves;cavalcantimiguel@example.net;1999-08-15;Diretor;6194.15;
18816;Milena Moura;nathanduarte@example.net;2005-07-06;Analista;7172.38;
18817;João Guilherme Freitas;wporto@example.net;1994-06-15;Gerente;6125.5;
18818;Marcelo Cardoso;vitoria48@example.com;2013-09-22;Gerente;8512.70;
18819;Alice Pereira;goncalvesbrenda@example.com;1998-07-02;Gerente;9499.96;
18820;Valentina Duarte;bryanlima@example.com;2007-09-01;Gerente;6548.68;
18821;Mirella Rodrigues;jpires@example.net;2004-11-20;Diretor;7211.10;
18822;Clarice Porto;cavalcantielisa@example.com;2019-03-01;Gerente;9950.41;
18823;Vinicius Ferreira;joao-felipecavalcanti@example.com;2012-11-21;Diretor;6529.15;
18824;Bruno Moraes;vieiradavi-lucas@example.org;2011-04-15;Gerente;5511.81;
18825;Luiz Gustavo Sales;mariana11@example.org;2012-07-18;Analista;7075.67;
18826;Fernanda da Luz;salesjoao-felipe@example.net;2010-07-07;Analista;5642.5;
18827;Arthur Barros;enzo-gabriel60@example.org;2010-11-05;Gerente;5957.65;
18828;Antônio Barros;fernandesjoao-vitor@example.net;2008-06-27;Analista;8912.15;
18829;Marcelo Viana;maria-fernanda12@example.org;2012-09-25;Diretor;7711.81;
18830;Sofia Silva;carlos-eduardo71@example.net;2018-07-07;Diretor;9399.65;
18831;João Pedro Costa;dazevedo@example.org;2015-07-23;Analista;5884.90;
18832;Murilo da Conceição;carvalhocalebe@example.net;2012-12-16;Gerente;9936.94;
18833;Vicente Santos;sophiecaldeira@example.org;2006-02-26;Diretor;9205.54;
18834;Valentina Santos;eloahda-rosa@example.org;2002-05-21;Diretor;7717.98;
18835;Paulo Barros;sarah88@example.net;1998-03-30;Gerente;7499.94;
18836;Miguel da Paz;pda-cunha@example.net;2016-11-01;Gerente;5221.82;
18837;Lívia Nogueira;bryannogueira@example.com;2002-11-08;Diretor;9551.47;
18838;Leonardo da Rosa;vbarbosa@example.net;2011-08-26;Analista;5827.9;
